地點,時間,日期,星期幾,當下溫度,商品品項,貨架上庫存量,原價,折扣(off),剩餘保存期限,Unnamed: 14,剩餘保存期限_小時,商品大類_其他,商品大類_熟食/其他,商品大類_肉類,商品大類_蔬果類,商品大類_魚類,商品大類_麵包甜點類,停車狀況_一般,停車狀況_多,停車狀況_少,停車狀況_無,人流量_一般,人流量_多,人流量_少,天氣_晴天,天氣_陰天,天氣_雨天,售價,折扣實際,折扣預測,售價預測
大全聯 中壢店,19:00-20:00,2025-03-26,星期三,24,雞三節翅,6,120,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,96.0,0.19999999999999996,0.21769999999999962,93.87600000000005
大全聯 中壢店,19:00-20:01,2025-03-26,星期三,24,里肌火鍋片,6,216,36.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,138.24,0.36,0.2943999999999996,152.4096000000001
大全聯 中壢店,19:00-20:02,2025-03-26,星期三,24,豬白肉火鍋片,6,166,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,132.8,0.19999999999999996,0.22059999999999963,129.38040000000007
大全聯 中壢店,19:00-20:03,2025-03-26,星期三,24,雪花火鍋肉片,8,207,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,165.60000000000002,0.19999999999999984,0.22319999999999962,160.79760000000007
大全聯 中壢店,19:00-20:04,2025-03-26,星期三,24,翼板牛排,4,230,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,184.0,0.19999999999999996,0.22019999999999962,179.3540000000001
大全聯 中壢店,19:00-20:05,2025-03-26,星期三,24,澳洲羊梅花火鍋片,6,251,20.0,2.0,0.0,52.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,200.8,0.19999999999999996,0.2349399999999996,192.0300600000001
大全聯 中壢店,19:00-20:06,2025-03-26,星期三,24,澳洲小羊肩排,9,269,36.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,172.16,0.36,0.31999999999999956,182.9200000000001
大全聯 中壢店,19:00-20:07,2025-03-26,星期三,24,嚴選鮭魚切片,5,519,30.0,1.0,0.0,28.0,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,363.29999999999995,0.30000000000000004,0.25671999999999995,385.76232000000005
大全聯 中壢店,19:00-20:08,2025-03-26,星期三,24,楓糖菠蘿麵包,5,42,20.0,2.0,0.0,52.0,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,33.6,0.19999999999999996,0.1975999999999997,33.700800000000015
大全聯 中壢店,19:00-20:09,2025-03-26,星期三,24,溫室小白菜,3,38,48.0,0.0,0.0,4.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,19.76,0.48,0.44262857142857115,21.180114285714296
大全聯 中壢店,19:00-20:10,2025-03-26,星期三,24,台灣香蕉,15,114,57.0,0.0,0.0,4.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,49.02,0.57,0.3505,74.04299999999999
大全聯 中壢店,19:00-20:10,2025-03-26,星期三,24,日本青森富士蜜蘋果,1,177,50.0,0.0,0.0,4.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,88.5,0.5,0.4706999999999998,93.68610000000004
大全聯 中壢店,15:27:00,2025-03-29,星期六,14,鮭魚,2,71,10.0,0.0,0.0,24.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,63.9,0.09999999999999998,0.1434999999999998,60.81150000000002
大全聯 中壢店,15:27:00,2025-03-29,星期六,14,豬梅花肉片,2,174,10.0,0.0,0.0,24.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,156.6,0.09999999999999998,0.16089999999999982,146.00340000000003
大全聯 中壢店,15:27:00,2025-03-29,星期六,14,雪花牛肉,4,197,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,157.60000000000002,0.19999999999999984,0.20359999999999967,156.89080000000007
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,雞清胸肉,2,153,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,122.4,0.19999999999999996,0.20719999999999963,121.29840000000006
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,里肌火鍋片,6,192,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,153.60000000000002,0.19999999999999984,0.2057999999999996,152.4864000000001
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,豬白肉火鍋片,9,185,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,148.0,0.19999999999999996,0.20619999999999958,146.85300000000007
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,雪花火鍋肉片,17,284,36.0,0.0,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,181.76,0.36,0.32219999999999976,192.49520000000004
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,翼板牛排,2,374,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,299.2,0.20000000000000007,0.21527999999999978,293.48528000000005
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,澳洲羊梅花火鍋片,10,347,20.0,2.0,0.0,53.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,277.6,0.19999999999999996,0.21759999999999963,271.49280000000016
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,澳洲小羊肩排,2,291,20.0,2.0,0.0,53.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,232.8,0.19999999999999996,0.20429999999999965,231.54870000000008
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,嚴選鮭魚切片,2,458,30.0,1.0,0.0,29.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,320.59999999999997,0.30000000000000004,0.2807600000000003,329.41191999999984
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,台灣白玉蘿蔔,5,64,50.0,0.0,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,32.0,0.5,0.32379999999999987,43.27680000000001
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,葡式蛋塔,8,100,21.0,0.0,0.0,5.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,79.0,0.20999999999999996,0.26013333333333355,73.98666666666665
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,英式鬆餅Scone,9,84,34.0,2.0,0.0,53.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,55.43999999999999,0.3400000000000001,0.2918999999999999,59.48040000000002
大全聯 中壢店,19:25-19:50,2025-04-01,星期二,14,生吐司,2,99,20.0,1.0,0.0,29.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,79.2,0.19999999999999996,0.20869999999999972,78.33870000000003
大全聯 中壢店,18:55-19:10,2025-04-02,星期三,19,雞清胸肉,2,166,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,132.8,0.19999999999999996,0.21149999999999963,130.89100000000008
大全聯 中壢店,18:55-19:10,2025-04-02,星期三,19,雞三節翅,8,211,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,168.8,0.19999999999999996,0.2180999999999996,164.98090000000008
大全聯 中壢店,18:55-19:10,2025-04-02,星期三,19,里肌火鍋片,2,206,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,164.8,0.19999999999999996,0.2211999999999996,160.43280000000007
大全聯 中壢店,18:55-19:10,2025-04-02,星期三,19,豬白肉火鍋片,3,172,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,137.6,0.20000000000000007,0.2093999999999996,135.98320000000007
大全聯 中壢店,18:55-19:10,2025-04-02,星期三,19,安格斯無骨燒烤肉片,8,250,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,200.0,0.19999999999999996,0.26519999999999955,183.7000000000001
大全聯 中壢店,18:55-19:10,2025-04-02,星期三,19,澳洲羊梅花火鍋片,15,325,36.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,208.0,0.36,0.3241999999999996,219.63500000000013
大全聯 中壢店,18:55-19:10,2025-04-02,星期三,19,刻花魷魚,3,99,30.0,1.0,0.0,29.0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,69.3,0.30000000000000004,0.1786999999999998,81.30870000000002
大全聯 中壢店,18:55-19:10,2025-04-02,星期三,19,台灣香蕉,1,169,54.0,0.0,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,77.74,0.54,0.5040999999999997,83.80710000000006
大全聯 中壢店,14:29:00,2025-07-19,星期六,32,鮭魚丁,1,164,20.0,0.0,0.0,24.0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,131.20000000000002,0.19999999999999984,0.2691199999999997,119.86432000000005
大全聯 中壢店,14:29:00,2025-07-19,星期六,32,豆腸,3,104,30.0,0.0,0.0,24.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,72.8,0.30000000000000004,0.3160000000000004,71.13599999999995
大全聯 中壢店,14:29:00,2025-07-19,星期六,32,蘭花乾,2,54,30.0,0.0,0.0,24.0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,37.8,0.30000000000000004,0.3096000000000003,37.28159999999998
大全聯 中壢店,14:29:00,2025-07-19,星期六,32,三角油豆腐,1,43,10.0,0.0,0.0,24.0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,38.7,0.09999999999999998,0.19929999999999992,34.4301
大全聯 中壢店,14:29:00,2025-07-19,星期六,32,鮭魚骨,1,71,10.0,0.0,0.0,24.0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,63.9,0.09999999999999998,0.31624,48.54695999999999
大全聯 中壢店,14:29:00,2025-07-19,星期六,32,湯用魚肉,2,133,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,106.4,0.19999999999999996,0.2087399999999997,105.23758000000004
大全聯 中壢店,14:29:00,2025-07-19,星期六,32,火鍋魚片,1,58,10.0,1.0,0.0,48.0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,52.2,0.09999999999999998,0.13263999999999984,50.30688000000001
大全聯 中壢店,17:40:00,2025-04-23,星期三,30,牛排,8,292,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,233.60000000000002,0.19999999999999996,0.2025999999999996,232.8408000000001
大全聯 中壢店,17:40:00,2025-04-23,星期三,30,CAB冷藏雪花火鍋,13,252,20.0,1.0,0.0,48.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,201.60000000000002,0.19999999999999996,0.20259999999999967,200.94480000000007
大全聯 中壢店,17:40:00,2025-04-23,星期三,30,澳洲冷藏牛肉,7,370,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,296.0,0.19999999999999996,0.20223999999999961,295.1712000000001
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,挪威鮭魚切片(大),2,296,20.0,1.0,0.0,48.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,236.8,0.19999999999999996,0.19539999999999974,238.16160000000005
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,台灣高山高麗菜,6,49,60.0,0.0,0.0,24.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,19.6,0.6,0.5159000000000007,23.720899999999965
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,澳洲冷藏小羊肩排,7,269,20.0,2.0,0.0,72.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,215.20000000000002,0.19999999999999996,0.19929999999999964,215.3883000000001
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,澳洲牛肩里肌牛排,4,192,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,153.60000000000002,0.19999999999999984,0.2041999999999996,152.79360000000008
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,安格斯牛小排燒烤片,6,404,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,323.20000000000005,0.19999999999999984,0.21409999999999965,317.5036000000002
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,美國無骨牛小排火鍋片,3,252,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,201.60000000000002,0.19999999999999996,0.2148799999999996,197.8502400000001
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,冷藏豬小排切塊,13,266,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,212.8,0.19999999999999996,0.2038999999999996,211.7626000000001
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,葡式蛋塔,11,95,20.0,0.0,0.0,24.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,76.0,0.19999999999999996,0.22969999999999963,73.17850000000004
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,白吐司,8,72,20.0,1.0,0.0,48.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,57.6,0.19999999999999996,0.21899999999999975,56.23200000000002
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,酥烤培根麵包,11,38,20.0,2.0,0.0,72.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,30.400000000000002,0.19999999999999996,0.1857999999999999,30.939600000000002
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,豬梅花火鍋/薄切肉片,5,217,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,173.60000000000002,0.19999999999999984,0.20329999999999962,172.8839000000001
大全聯 中壢店,19:19:00,2025-09-23,星期二,29,冷藏豬里肌火鍋片,4,169,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,135.20000000000002,0.19999999999999984,0.2068999999999996,134.03390000000007
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,刻花魷魚,2,92,20.0,1.0,0.0,48.0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,73.60000000000001,0.19999999999999996,0.17599999999999977,75.80800000000002
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,魚皮,3,110,44.0,0.0,0.0,24.0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,61.60000000000001,0.43999999999999995,0.40999999999999986,64.9
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,海帶絲,3,45,20.0,1.0,0.0,48.0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,36.0,0.19999999999999996,0.21109999999999965,35.50050000000002
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,澳洲冷藏羊梅花火鍋片,8,255,20.0,2.0,0.0,72.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,204.0,0.19999999999999996,0.19999999999999962,204.00000000000009
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,冷藏雞三節翅/大包裝,5,238,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,190.4,0.19999999999999996,0.19999999999999962,190.4000000000001
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,冷藏肉國產冷藏雞棒腿,3,93,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,74.4,0.19999999999999996,0.20309999999999964,74.11170000000004
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,美國冷藏肋眼牛排,4,294,28.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,211.67999999999998,0.28,0.20099999999999962,234.90600000000012
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,美國翼板霜降牛排,2,170,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,136.0,0.19999999999999996,0.2001999999999996,135.96600000000007
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,安格斯牛小排火鍋片,6,361,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,288.8,0.19999999999999996,0.2223999999999996,280.71360000000016
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,冷藏品-本草豬尾冬骨,4,138,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,110.4,0.19999999999999996,0.2245999999999997,107.00520000000004
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,豬梅花火鍋/薄切肉片,2,203,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,162.4,0.19999999999999996,0.2186199999999996,158.62014000000008
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,豬五花火鍋/薄切肉片,5,91,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,72.8,0.20000000000000007,0.2042999999999996,72.40870000000004
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,葡式蛋塔,9,95,20.0,0.0,0.0,24.0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,76.0,0.19999999999999996,0.20719999999999963,75.31600000000003
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,菠蘿可頌,6,39,30.0,0.0,0.0,24.0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,27.299999999999997,0.30000000000000004,0.29780000000000045,27.385799999999982
大全聯 中壢店,19:24:00,2025-09-24,星期三,30,柏林甜甜圈(檸檬),4,33,20.0,2.0,0.0,72.0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,26.400000000000002,0.19999999999999996,0.18839999999999968,26.78280000000001
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,冷藏鮭魚輪切,9,126,10.0,1.0,0.0,48.0,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,113.4,0.09999999999999998,0.18429999999999985,102.77820000000001
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,刻花魷魚,4,89,20.0,1.0,0.0,48.0,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,71.2,0.19999999999999996,0.17999999999999972,72.98000000000002
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,雪螺,3,77,44.0,0.0,0.0,24.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,43.120000000000005,0.43999999999999995,0.4188999999999997,44.74470000000002
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,海帶絲,3,30,44.0,0.0,0.0,24.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,16.8,0.43999999999999995,0.4083999999999999,17.748000000000005
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,澳洲冷藏羊梅花火鍋片,5,248,36.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,158.72,0.36,0.20323999999999962,197.5964800000001
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,冷藏雞里肌肉/大包裝,12,258,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,206.4,0.19999999999999996,0.2015999999999996,205.98720000000012
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,冷藏雞三節翅/大包裝,14,236,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,188.8,0.19999999999999996,0.20099999999999962,188.56400000000008
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,冷藏肉國產冷藏雞棒腿,4,93,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,74.4,0.19999999999999996,0.2061999999999997,73.82340000000002
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,美國冷藏沙朗心牛排,7,207,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,165.60000000000002,0.19999999999999984,0.2032399999999996,164.92932000000008
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,安格斯牛小排燒烤片,11,35,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,28.0,0.19999999999999996,0.2062999999999998,27.779500000000006
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,安格斯牛小排火鍋片,5,396,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,316.8,0.19999999999999996,0.20099999999999962,316.40400000000017
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,冷藏豬肋小排切塊,4,203,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,162.4,0.19999999999999996,0.21489999999999956,159.3753000000001
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,冷藏肉-豬大骨,6,80,48.8,0.0,0.0,24.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,40.96,0.488,0.3313999999999997,53.48800000000003
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,冷藏本草豬五花烤肉片,8,305,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,244.0,0.19999999999999996,0.2025999999999996,243.2070000000001
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,冷藏本草豬里肌火鍋片,7,307,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,245.60000000000002,0.19999999999999996,0.20099999999999962,245.29300000000012
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,豬里肌火鍋/薄切肉片,6,86,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,68.8,0.20000000000000007,0.20119999999999966,68.69680000000004
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,冷藏肉-豬五花肉條,2,264,20.0,1.0,0.0,48.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,211.20000000000002,0.19999999999999996,0.21047999999999967,208.43328000000008
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,葡式蛋塔,10,95,20.0,0.0,0.0,24.0,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,76.0,0.19999999999999996,0.21599999999999958,74.48000000000005
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,古早味蛋糕,2,89,36.0,0.0,0.0,24.0,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,56.96,0.36,0.3542999999999997,57.46730000000002
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,香鬆蔥花蛋糕,5,88,36.0,0.0,0.0,24.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,56.32,0.36,0.36659999999999976,55.73920000000002
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,小米甜甜圈,3,24,20.0,2.0,0.0,72.0,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,19.200000000000003,0.19999999999999984,0.19429999999999967,19.336800000000007
大全聯 中壢店,19:39:00,2025-09-25,星期四,30,麥香吐司,3,78,36.0,0.0,0.0,24.0,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,49.92,0.36,0.3628999999999998,49.69380000000002
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,冷藏鮭魚切倫,7,149,10.0,1.0,0.0,28.0,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,134.1,0.10000000000000009,0.13749999999999984,128.51250000000002
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,雪螺,3,85,20.0,1.0,0.0,28.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,68.0,0.19999999999999996,0.21019999999999964,67.13300000000004
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,海帶絲,4,34,20.0,1.0,0.0,28.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,27.200000000000003,0.19999999999999996,0.22369999999999984,26.39420000000001
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,羊梅花火鍋片,3,238,36.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,152.32,0.36,0.2042999999999996,189.3766000000001
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,雞腿排肉切片,9,85,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,68.0,0.19999999999999996,0.20859999999999965,67.26900000000003
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,冷藏雞三節翅,8,198,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,158.4,0.19999999999999996,0.2019999999999996,158.00400000000008
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,牛嫩里肌肉塊,2,228,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,182.4,0.19999999999999996,0.2081399999999996,180.5440800000001
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,美國牛胸腹雪花火鍋片,3,196,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,156.8,0.19999999999999996,0.21119999999999958,154.60480000000007
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,草本豬特選里肌肉,3,394,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,315.20000000000005,0.19999999999999984,0.21203999999999962,310.45624000000015
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,草本豬龍骨,6,167,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,133.6,0.20000000000000007,0.20399999999999963,132.93200000000007
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,豬五花肉條,5,242,20.0,1.0,0.0,28.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,193.60000000000002,0.19999999999999996,0.20479999999999962,192.4384000000001
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,可可丹麥,6,39,30.0,0.0,0.0,4.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,27.299999999999997,0.30000000000000004,0.31882857142857196,26.565685714285696
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,螺旋酥捲,8,39,30.0,0.0,0.0,4.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,27.299999999999997,0.30000000000000004,0.30842857142857194,26.971285714285695
大全聯 中壢店,20:02-20:15,2025-09-27,星期六,28,草莓巧克力可頌,7,43,30.0,0.0,0.0,4.0,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,30.099999999999998,0.30000000000000004,0.3359000000000002,28.556299999999993
大全聯 中壢店,19:10-19:23,2025-09-28,星期日,26,海帶絲,1,41,43.0,0.0,0.0,5.0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,23.37,0.42999999999999994,0.42209999999999964,23.693900000000014
大全聯 中壢店,19:10-19:23,2025-09-28,星期日,26,羊梅花火鍋片,6,296,20.0,2.0,0.0,53.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,236.8,0.19999999999999996,0.2131999999999997,232.89280000000008
大全聯 中壢店,19:10-19:23,2025-09-28,星期日,26,牛梅花火鍋片,5,131,20.0,1.0,0.0,29.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,104.80000000000001,0.19999999999999996,0.20599999999999963,104.01400000000005
